titre;realisateur;adresse;organisme_demandeur;type_de_tournage;ardt;date_debut;date_fin;xy
IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;184ÿ RUEÿ SAINT MAUR;NOLITA CINEMA;LONG METRAGE;75010;09/02/2016;09/02/2016;48.871213, 2.372529
IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;RUEÿ AFFRE;NOLITA CINEMA;LONG METRAGE;75018;10/02/2016;10/02/2016;48.886376, 2.355678
IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;42ÿ RUEÿ SCHEFFER;NOLITA CINEMA;LONG METRAGE;75016;08/02/2016;08/02/2016;48.862499, 2.28159
IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;AVENUEÿ RAPHAEL;NOLITA CINEMA;LONG METRAGE;75016;08/02/2016;08/02/2016;48.859301, 2.267741
IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;RUEÿ SCHEFFER;NOLITA CINEMA;LONG METRAGE;75016;08/02/2016;08/02/2016;48.861646, 2.282488
IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;46ÿ RUEÿ MARX DORMOY;NOLITA CINEMA;LONG METRAGE;75018;10/02/2016;10/02/2016;48.887471, 2.359959
IN AMERICA;VINCENT PRIMAULT;2ÿ RUEÿ DE CHOISEUL (BUREAU MAKING PROD;MAKING PROD;SERIE TELEVISEE;75002;02/04/2016;02/04/2016;48.869008, 2.336009
IN AMERICA;VINCENT PRIMAULT;AVENUEÿ CAMOENS ET ESCALIERS DELESSERT;MAKING PROD;SERIE TELEVISEE;75016;04/04/2016;04/04/2016;48.859707, 2.286387
IN AMERICA;VINCENT PRIMAULT;2ÿ RUEÿ DE CHOISEUL;MAKING PROD;SERIE TELEVISEE;75002;02/04/2016;02/04/2016;48.869008, 2.336009
IN AMERICA;VINCENT PRIMAULT;TERRE PLEINÿ DE LA PLACE DE L'ETOILE;MAKING PROD;SERIE TELEVISEE;75016;06/04/2016;06/04/2016;
IN AMERICA;VINCENT PRIMAULT;CONTRE ALLEEÿ 3 AU 7 AV DE LA GRANDE ARMEE;MAKING PROD;SERIE TELEVISEE;75008;06/04/2016;06/04/2016;48.866982, 2.302699
IN AMERICA;VINCENT PRIMAULT;70ÿ BOULEVARDÿ DE CHARONNE;MAKING PROD;SERIE TELEVISEE;75011;07/04/2016;07/04/2016;48.854438, 2.395684
IN AMERICA;VINCENT PRIMAULT;JARDIN*ÿ DU TROCADERO;MAKING PROD;SERIE TELEVISEE;75016;04/04/2016;04/04/2016;48.862548, 2.28222
IN AMERICA;VINCENT PRIMAULT;PONTÿ LOUIS PHILIPPE;MAKING PROD;SERIE TELEVISEE;75004;06/04/2016;06/04/2016;48.855368, 2.355793
IN AMERICA;VINCENT PRIMAULT;7ÿ RUEÿ ROBERT ET SONIA DELAUNAY;MAKING PROD;SERIE TELEVISEE;75011;07/04/2016;07/04/2016;48.85533, 2.393375
IN AMERICA;VINCENT PRIMAULT;14ÿ RUEÿ DU TEMPLE (BHV);MAKING PROD;SERIE TELEVISEE;75004;11/04/2016;11/04/2016;48.858275, 2.353421
IN AMERICA;VINCENT PRIMAULT;SQUAREÿ SAINTE CROIX DE LA BRETONNERIE;MAKING PROD;SERIE TELEVISEE;75004;11/04/2016;11/04/2016;48.858305, 2.354643
IN AMERICA;VINCENT PRIMAULT;13ÿ RUEÿ DU TEMPLE (BRASSERIE);MAKING PROD;SERIE TELEVISEE;75004;11/04/2016;11/04/2016;48.858223, 2.353063
IN AMERICA;VINCENT PRIMAULT;RUEÿ ALEXANDRE DUMAS;MAKING PROD;SERIE TELEVISEE;75011;07/04/2016;07/04/2016;48.853572, 2.392571
IN AMERICA;VINCENT PRIMAULT;8ÿ RUEÿ MONSIGNY;MAKING PROD;SERIE TELEVISEE;75002;02/04/2016;02/04/2016;48.868666, 2.335474
IN AMERICA;VINCENT PRIMAULT;18ÿ RUEÿ DE L'HOTEL DE VILLE;MAKING PROD;SERIE TELEVISEE;75004;06/04/2016;06/04/2016;48.853917, 2.357191
IN AMERICA;VINCENT PRIMAULT;293ÿ AVENUEÿ DAUMESNIL;MAKING PROD;SERIE TELEVISEE;75012;18/04/2016;18/04/2016;48.834895, 2.408481
INSIDE/OUT;MICHEL REILHAC;PLACEÿ DE LA BATAILLE DE STALINGRAD;SMALL BANG;SERIE TELEVISEE;75019;10/08/2016;10/08/2016;48.883612, 2.369581
INSIDE/OUT;MICHEL REILHAC;BASSINÿ DE LA VILLETTE;SMALL BANG;SERIE TELEVISEE;75019;10/08/2016;10/08/2016;48.876995, 2.387721
INSIDE/OUT;MICHEL REILHAC;PONTÿ DE BIR HAKEIM;SMALL BANG;SERIE TELEVISEE;75015;11/08/2016;11/08/2016;48.854649, 2.288998
INSIDE/OUT;MICHEL REILHAC;VOIEÿ GEORGES POMPIDOU;SMALL BANG;SERIE TELEVISEE;75004;11/08/2016;11/08/2016;
INSIDE/OUT;MICHEL REILHAC;SQUAREÿ MARCEL BLEUSTEIN BLANCHET;SMALL BANG;SERIE TELEVISEE;75018;21/07/2016;21/07/2016;
INSIDE/OUT;MICHEL REILHAC;PLACEÿ JEAN POULMARCH;SMALL BANG;SERIE TELEVISEE;75010;10/08/2016;10/08/2016;48.872526, 2.363446
INSIDE/OUT;MICHEL REILHAC;PONTÿ DES ARTS;SMALL BANG;SERIE TELEVISEE;75006;11/08/2016;11/08/2016;48.853452, 2.340567
INSIDE/OUT;MICHEL REILHAC;SQUAREÿ LOUISE MICHEL;SMALL BANG;SERIE TELEVISEE;75018;21/07/2016;21/07/2016;
INSIDE/OUT;MICHEL REILHAC;PARCÿ DE BELLEVILLE ET BELVEDERE;SMALL BANG;SERIE TELEVISEE;75020;22/07/2016;22/07/2016;
INSIDE/OUT;MICHEL REILHAC;BERGES*ÿ DU CANAL SAINT MARTIN;SMALL BANG;SERIE TELEVISEE;75019;10/08/2016;10/08/2016;
IRIS/EX CHAOS;JALIL LESPERT;7ÿ RUEÿ DU BOURG L'ABBE;WY PRODUCTIONS;LONG METRAGE;75003;29/02/2016;29/02/2016;48.863922, 2.351998
IRIS/EX CHAOS;JALIL LESPERT;61ÿ QUAIÿ DE GRENELLE;WY PRODUCTIONS;LONG METRAGE;75015;04/03/2016;04/03/2016;48.8495, 2.282467
IRIS/EX CHAOS;JALIL LESPERT;RUEÿ DU FAUBOURG DU TEMPLE;WY PRODUCTIONS;LONG METRAGE;75010;01/02/2016;01/02/2016;48.870163, 2.371298
IRIS/EX CHAOS;JALIL LESPERT;16ÿ RUEÿ ALFRED DE VIGNY;WY PRODUCTIONS;LONG METRAGE;75008;12/02/2016;12/02/2016;48.879373, 2.305186
IRIS/EX CHAOS;JALIL LESPERT;43ÿ QUAIÿ DE BOURBON;WY PRODUCTIONS;LONG METRAGE;75004;15/02/2016;15/02/2016;48.853493, 2.35353
IRIS/EX CHAOS;JALIL LESPERT;14ÿ PLACEÿ DAUPHINE;WY PRODUCTIONS;LONG METRAGE;75001;16/02/2016;17/02/2016;48.85677, 2.342619
IRIS/EX CHAOS;JALIL LESPERT;SQUAREÿ DE LA PLACE DAUPHINE;WY PRODUCTIONS;LONG METRAGE;75001;18/02/2016;18/02/2016;48.856822, 2.342303
IRIS/EX CHAOS;JALIL LESPERT;RUEÿ DES FRANCS BOURGEOIS;WY PRODUCTIONS;LONG METRAGE;75004;18/02/2016;18/02/2016;48.857551, 2.360897
IRIS/EX CHAOS;JALIL LESPERT;18ÿ RUEÿ DU FAUBOURG DU TEMPLE;WY PRODUCTIONS;LONG METRAGE;75011;01/02/2016;01/02/2016;48.868311, 2.366089
IRIS/EX CHAOS;JALIL LESPERT;68BISÿ BOULEVARDÿ DE COURCELLES;WY PRODUCTIONS;LONG METRAGE;75017;03/02/2016;03/02/2016;48.880124, 2.306904
IRIS/EX CHAOS;JALIL LESPERT;RUEÿ DE TURENNE;WY PRODUCTIONS;LONG METRAGE;75003;18/02/2016;18/02/2016;48.8604, 2.364683
IRIS/EX CHAOS;JALIL LESPERT;COURSÿ LA REINE;WY PRODUCTIONS;LONG METRAGE;75008;18/02/2016;18/02/2016;48.864884, 2.303314
IRIS/EX CHAOS;JALIL LESPERT;23ÿ AVENUEÿ JUNOT;WY PRODUCTIONS;LONG METRAGE;75018;01/03/2016;01/03/2016;48.88839, 2.335468
IRIS/EX CHAOS;JALIL LESPERT;BOULEVARDÿ DE LA CHAPELLE (VIS A VIS DU 102 AU 96;WY PRODUCTIONS;LONG METRAGE;75010;11/03/2016;11/03/2016;
IRIS/EX CHAOS;JALIL LESPERT;32ÿ RUEÿ DE THIONVILLE;WY PRODUCTIONS;LONG METRAGE;75019;02/02/2016;02/02/2016;48.889879, 2.384949
IRIS/EX CHAOS;JALIL LESPERT;3ÿ AVENUEÿ DE LAUMIERE;WY PRODUCTIONS;LONG METRAGE;75019;02/02/2016;02/02/2016;48.882861, 2.381239
IRIS/EX CHAOS;JALIL LESPERT;RUEÿ DAUPHINE;WY PRODUCTIONS;LONG METRAGE;75006;18/02/2016;18/02/2016;48.854829, 2.339302
IRIS/EX CHAOS;JALIL LESPERT;24ÿ RUEÿ SAINT VICTOR;WY PRODUCTIONS;LONG METRAGE;75005;25/02/2016;25/02/2016;48.848644, 2.350496
IRIS/EX CHAOS;JALIL LESPERT;RUEÿ DES BERNARDINS;WY PRODUCTIONS;LONG METRAGE;75005;26/02/2016;26/02/2016;48.850058, 2.350542
IRIS/EX CHAOS;JALIL LESPERT;GYMNASEÿ DURANTIN;WY PRODUCTIONS;LONG METRAGE;75018;01/03/2016;03/03/2016;48.886291, 2.336073
IRIS/EX CHAOS;JALIL LESPERT;RUEÿ LEPIC;WY PRODUCTIONS;LONG METRAGE;75018;03/03/2016;03/03/2016;48.885988, 2.334698
IRIS/EX CHAOS;JALIL LESPERT;307 AU 317ÿ RUEÿ DE BELLEVILLE;WY PRODUCTIONS;LONG METRAGE;75019;10/03/2016;10/03/2016;48.876556, 2.403746
IRIS/EX CHAOS;JALIL LESPERT;24ÿ RUEÿ SAINT VICTOR;WY PRODUCTIONS;LONG METRAGE;75005;22/02/2016;25/02/2016;48.848644, 2.350496
IRIS/EX CHAOS;JALIL LESPERT;23ÿ AVENUEÿ JUNOT;WY PRODUCTIONS;LONG METRAGE;75018;03/03/2016;03/03/2016;48.88839, 2.335468
IRIS/EX CHAOS;JALIL LESPERT;RUEÿ DU PONT DE LODI;WY PRODUCTIONS;LONG METRAGE;75006;18/02/2016;18/02/2016;48.854828, 2.340546
IRIS/EX CHAOS;JALIL LESPERT;19ÿ RUEÿ DU CAPITAINE FERBER;WY PRODUCTIONS;LONG METRAGE;75020;29/01/2016;29/01/2016;48.866016, 2.40573
IRIS/EX CHAOS;JALIL LESPERT;16ÿ RUEÿ ALFRED DE VIGNY;WY PRODUCTIONS;LONG METRAGE;75008;03/02/2016;05/02/2016;48.879373, 2.305186
IRIS/EX CHAOS;JALIL LESPERT;88/82ÿ BOULEVARDÿ DE COURCELLES;WY PRODUCTIONS;LONG METRAGE;75017;08/02/2016;08/02/2016;48.879841, 2.305516
IRIS/EX CHAOS;JALIL LESPERT;SQUAREÿ DE LA PLACE DAUPHINE;WY PRODUCTIONS;LONG METRAGE;75001;15/02/2016;15/02/2016;48.856822, 2.342303
